TripID,LeaderID,LeaderCountryOrIGO,LeaderCountryISO,LeaderRegion,LeaderSubregion,PriorityLeader,LeaderRole,LeaderTitle,LeaderSurname,LeaderFullName,Exiled,CountryVisited,CountryVisitedISO,RegionVisited,SubRegionVisited,CityVisited,DisputedTerritory,SemiAutoTerritory,TripYear,TripStartDate,TripEndDate,TripDuration,SubHOGSTravelWithHOGS,CotravelHOGS,MetHostHoGS,HostHOGSName,SubHOGSmetHostSubHOGS,HostSubHOGSName,AttendedMultilatEvent,NameMultilatEvent,AttendedMultilatMinisterialEvent,NameMultilatMinisterialEvent,MetNonhostHOGS,NonhostHOGSNames,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeaderName,Notes,Confidence(1-5),SourceLink1,SourceLink2,SourceLink3,SourceLink4,SourceLink5,SourceLink6,SourceLink7,SourceLink8,SourceLink9,SourceLink10,SourceLink11,SourceLink12,SourceLink13,SourceLink14,SourceLink15,SourceLink16,SourceLink17,SourceLink18,SourceLink19,SourceLink20,SourceLink21,SourceLink22,SourceLink23,SourceLink24,SourceLink25,SourceLink26,SourceLink27,SourceLink28,SourceLink29,SourceLink30,SourceLink31,SourceLink32,SourceLink33
3909-CHL-CHN-45213,3909,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Boric,Gabriel Boric,0,China,CHN,Asia,Eastern Asia,Chengdú / Beijing,No,No,2023,2023-10-14,2023-10-19,6,No,,Yes,General Secretary Xi Jinping,No,,Yes,Belt and Road Forum for International Cooperation,No,,No,,No,No,No,No,No,,Working trip;met with General Secretary Xi Jinping;discussed bilateral relations and strategic cooperation;met with the President of the National People's Congress Zhao Leji;participated in the Belt and Road Forum for International Cooperation,1,https://advance-lexis-com.du.idm.oclc.org/document/?pdmfid=1516831&crid=cadf0bb9-839e-4b3f-b159-3a2282b7182a&pddocfullpath=%2Fshared%2Fdocument%2Fnews%2Furn%3AcontentItem%3A69FF-0761-F11P-X223-00000-00&pdcontentcomponentid=343637&pdteaserkey=sr2&pditab=allpods&ecomp=hmnyk&earg=sr2&prid=47463fe2-8f7a-4277-99c5-6560a764d4c3,http://in.china-embassy.gov.cn/eng/zgxw/202310/t20231024_11166726.htm,https://twitter.com/GabrielBoric/status/1714223062546014403,https://twitter.com/GabrielBoric/status/1713523219439980895,https://advance-lexis-com.du.idm.oclc.org/document/?pdmfid=1516831&crid=f0f9a5d2-bd03-4b98-ae1b-eee8a94b8b3a&pddocfullpath=%2Fshared%2Fdocument%2Fnews%2Furn%3AcontentItem%3A69CJ-BVH1-DYY9-03MJ-00000-00&pdcontentcomponentid=443607&pdteaserkey=sr9&pditab=allpods&ecomp=hmnyk&earg=sr9&prid=47463fe2-8f7a-4277-99c5-6560a764d4c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909-CHL-CHN-45789,3909,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Boric,Gabriel Boric,0,China,CHN,Asia,Eastern Asia,Beijing,No,No,2025,2025-05-12,2025-05-14,3,No,,Yes,General Secretary Xi Jinping,No,,No,,Yes,Community of Latin American and Caribbean States (CELAC) Foreign Ministers Meeting,Yes,President Luiz Inacio Lula da Silva;President Gustavo Petro,Yes,No,No,Yes,No,,Participated in the opening ceremony of 4th China-Community of Latin American and Caribbean States (CELAC) Ministerial Meeting;Led the Chile-China Business Forum 2025 to strengthen economic ties;Met General Secretary Xi Jinping to discuss bilateral relations;Met Vice President Han Zheng to discuss bilateral relations,1,https://x.com/GabrielBoric/status/1921987769708040255,https://prensa.presidencia.cl/comunicado.aspx?id=299606,https://prensa.presidencia.cl/comunicado.aspx?id=299674,https://prensa.presidencia.cl/comunicado.aspx?id=299710,https://x.com/GabrielBoric/status/1922565357518086291,https://x.com/GabrielBoric/status/1922783593316691973,,,,,,,,,,,,,,,,,,,,,,,,,,,
397-CHL-COL-33434,397,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Azocar,Patricio Aylwin Azocar,0,Colombia,COL,Latin America and the Caribbean,South America,,No,No,1991,1991-07-15,1991-07-16,2,No,,Yes,President Cesar Gaviria Trujillo,No,,No,,No,,No,,Yes,Yes,No,Yes,No,,,1,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/1753869416?accountid=14608,http://infoweb.newsbank.com/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=I62Q51DOMTQ4NzM3NzAwOS42NzY1MDQ6MToxNDoxMzAuMjUzLjI3LjIyNg&d_db=FBIS&p_action=doc&s_lastNonissuequeryname=3&p_queryname=3&p_docref=v2:11C33B0D5F860D98@FBISX-12228D72ECB4C360@2448453-12228D82B57C17C8@46-12228D8308224680@Aylwin%20Departs%20for%20Colombia%2C%20El%20Salvador%2C%20Mexico&p_docnum=37,http://infoweb.newsbank.com/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=I62Q51DOMTQ4NzM3NzAwOS42NzY1MDQ6MToxNDoxMzAuMjUzLjI3LjIyNg&p_action=doc&f_content=body&p_queryname=3&p_docnum=38&p_docref=v2:11C33B0D5F860D98@FBISX-12228DFDA1AD0090@2448454-12228E06D0B1B650-12228E07203020A8,http://infoweb.newsbank.com/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=I62Q51DOMTQ4NzM3NzAwOS42NzY1MDQ6MToxNDoxMzAuMjUzLjI3LjIyNg&p_action=doc&f_content=body&p_queryname=3&p_docnum=40&p_docref=v2:11C33B0D5F860D98@FBISX-1222791EB854C2D8@2448457-1222792C322305A0-1222792C5DD53500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907-CHL-COL-34498,907,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Ruiz-Tagle,Eduardo Frei Ruiz-Tagle,0,Colombia,COL,Latin America and the Caribbean,South America,,No,No,1994,1994-06-13,1994-06-16,4,No,,No,,No,,Yes,Ibero-American Summit;Chile-Costa Rica-El Salvador-Guatemala-Honduras Multilateral Meeting,No,,Yes,President Fidel Castro;President Gonzalo Sanchez de Lozada;President Juan Carlos Wasmosy,Yes,No,No,No,No,,Delivered a speech at an Ibero-American Summit;Attended a Chile-Costa Rica-El Salvador-Guatemala-Honduras Multilateral Meeting;Met with King Juan Carlos I,1,https://infoweb-newsbank-com.du.idm.oclc.org/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=F4EK4EDKMTQ4Nzk5NzU0My4yMzUyMDM6MToxMzoxMzAuMjUzLjI3Ljk5&p_action=doc&f_content=body&p_queryname=3&p_docnum=37&p_docref=v2:11C33B0D5F860D98@FBISX-1222C635DFB4F568@2449519-1222C6449C8A0BA8@51-1222C644CF25A7B0@Resumption%20of%20Cuban%20Diplomatic%20Ties%20Denied,https://infoweb-newsbank-com.du.idm.oclc.org/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=F4EK4EDKMTQ4Nzk5NzU0My4yMzUyMDM6MToxMzoxMzAuMjUzLjI3Ljk5&p_action=doc&f_content=body&p_queryname=3&p_docnum=38&p_docref=v2:11C33B0D5F860D98@FBISX-1219573F664B5070@2449526-1219574072F97BF8@4-12195740A5CC0680@Frei%20Reasserts%20Chile%27s%20Latin%20American%20Spirit,https://infoweb-newsbank-com.du.idm.oclc.org/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=F4EK4EDKMTQ4Nzk5NzU0My4yMzUyMDM6MToxMzoxMzAuMjUzLjI3Ljk5&p_action=doc&f_content=body&p_queryname=3&p_docnum=40&p_docref=v2:11C33B0D5F860D98@FBISX-12442BE11C175090@2449521-12442BE218A80AD0@4-12442BE255CE6D90@Cuba%27s%20Castro%2C%20Chile%27s%20Frei%20Discuss%20Refugees,https://infoweb-newsbank-com.du.idm.oclc.org/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=W45C44QCMTY3MjYxNTg5OC42NTkwNDg6MToxNToxMzIuMTc0LjI1NC4xMTY&d_db=FBIS&p_action=doc&s_lastnonissuequeryname=7&p_queryname=7&p_docref=v2:11C33B0D5F860D98@FBISX-12387B7C0A0C1138@2449532-12387B87F78973F8@42-12387B882CDEC548@Frei%27s%20Ibero-American%20Summit%20Speech%20Reported&p_docnum=16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907-CHL-COL-36399,907,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Ruiz-Tagle,Eduardo Frei Ruiz-Tagle,0,Colombia,COL,Latin America and the Caribbean,South America,,No,No,1999,1999-08-27,1999-08-29,3,No,,Yes,President Andres Pastrana Arango,No,,No,,No,,No,,Yes,No,No,No,No,,"[PE-Latam 2026-08-31: revisado, TripStartDate queda No_verificable -COLT marco este item con Confidence 2/5 (visita bilateral a Colombia, agosto de 1999). Busqueda activa confirmo que Andres Pastrana Arango era preside-]",2,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/452225109?accountid=14608,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/279343088?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516-CHL-COL-37097,1516,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Lagos,Ricardo Lagos Escobar,0,Colombia,COL,Latin America and the Caribbean,South America,,No,No,2001,2001-07-25,2001-07-26,2,No,,No,,No,,No,,No,,No,,No,No,No,No,No,,"[PE-Latam 2026-09-06: RECONSTRUCCION Fase 0 (2da pasada) desde campana original de Chile -- campo(s) 'existencia_del_viaje (colt_unico)' queda(n) No_verificable -El listado oficial y exhaustivo de giras de 2001 no incluye ningún viaje a Colombia; el tramo más cercano es Perú (27-31 julio, asunción de Toledo). No se encontró evidencia de prensa independiente qu-]",3,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/452209388?accountid=14608,infoweb.newsbank.com/resources/doc/nb/news/0F97A35F68D73882?p=AWNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516-CHL-COL-37596,1516,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Lagos,Ricardo Lagos Escobar,0,Colombia,COL,Latin America and the Caribbean,South America,,No,No,2002,2002-12-06,2002-12-07,2,No,,Yes,President Alvaro Uribe,No,,No,,No,,No,,Yes,Yes,No,No,No,," [PE-Latam QA 2026-08-17: verificacion independiente sugiere que este registro es posiblemente erroneo/no corresponde a un viaje internacional real - El listado oficial y exhaustivo de giras de 2002 no incluye ningún viaje a Colombia. La evidencia de prensa disponible apunta a que el evento real en este período fue la visita de Álvaro Uribe a Santiago de Chile (con fecha cercana, 9 de diciembre), es decir, en sentido inverso al que registra COLT.]",1,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/452193791?accountid=14608,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/279849142?accountid=14608,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/279849142?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516-CHL-COL-38463,1516,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Lagos,Ricardo Lagos Escobar,0,Colombia,COL,Latin America and the Caribbean,South America,Bogotá,No,No,2005,2005-04-21,2005-04-21,1,No,,Yes,President Alvaro Uribe,No,,No,,No,,No,,No,No,No,No,No,,,1,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/467915347?accountid=14608,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/467886361?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134-CHL-COL-39190,2134,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Bachelet,Michelle Bachelet,0,Colombia,COL,Latin America and the Caribbean,South America,Bogotá,No,No,2007,2007-04-18,2007-04-19,2,No,,Yes,President Alvaro Uribe,No,,No,,No,,No,,Yes,No,Yes,No,No,,"President Bachelet opened the International Book Fair in Bogota, where Chile is this year the guest of honor",2,http://infoweb.newsbank.com/resources/doc/nb/news/118A0F283A2FD7F0?p=AWNB,http://infoweb.newsbank.com/resources/doc/nb/news/1301A1D2805F9C90?p=AWNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556-CHL-COL-40396,2556,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Pinera,Sebastian Pinera,0,Colombia,COL,Latin America and the Caribbean,South America,Bogotá,No,No,2010,2010-08-06,2010-08-07,2,No,,No,,No,,No,,No,,No,,No,No,No,No,No,,President Pinera intended to attend the inauguration of President Juan Manuel Santos but he returned to Chile to visit the families of the 33 worker who remained trapped in a mine.,1,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/741074238?accountid=14608,http://infoweb.newsbank.com/resources/doc/nb/news/131A731B331CAFB0?p=AWNB,http://infoweb.newsbank.com/resources/doc/nb/news/1317A6DFE8FCA530?p=AWNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556-CHL-COL-40505,2556,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Pinera,Sebastian Pinera,0,Colombia,COL,Latin America and the Caribbean,South America,,No,No,2010,2010-11-23,2010-11-25,3,No,,Yes,President Juan Manuel Santos,No,,No,,No,,No,,No,Yes,No,No,No,,"[PE-Latam 2026-09-06: RECONSTRUCCION Fase 0 (2da pasada) desde campana original de Chile -- campo(s) 'existencia_del_viaje (colt_unico)' queda(n) No_verificable -No se encontro cobertura especifica de una visita de Piñera a Colombia el 23-25 de noviembre de 2010; es cercana en fechas a la visita a Peru del mismo lote (25-11-2010), lo que sugiere una posible gi-]",1,http://infoweb.newsbank.com/resources/doc/nb/news/13535355E9BC3C10?p=AWNB,http://infoweb.newsbank.com/resources/doc/nb/news/133B9B0E4F360EE8?p=AWNB,http://infoweb.newsbank.com/resources/doc/nb/news/133B97030FE31BB0?p=AWNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556-CHL-COL-41417,2556,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Pinera,Sebastian Pinera,0,Colombia,COL,Latin America and the Caribbean,South America,Cali,No,No,2013,2013-05-23,2013-05-24,2,No,,Yes,President Juan Manuel Santos,No,,Yes,Pacific Alliance Leaders Meeting (PALM8),No,,Yes,Prime Minister Stephen Harper,Yes,Yes,No,No,No,,Discussed regional cooperation [PE-Latam 2026-09-06: RECONSTRUCCION Fase 0 (2da pasada) desde campana original de Chile -- campo(s) 'TripEndDate' queda(n) No_verificable -No se hallo cobertura independiente sobre esta visita puntual a Cali en mayo de 2013 que permita confirmar si se extendio al 24-05. Se mantiene nuestra fecha.-],1,https://www.proquest.com/docview/1355339336?accountid=14608&parentSessionId=Iq9vBkaXFgOUEpbc0Te1aimVebLeOCkuDD8TztT%2BSpc%3D,https://english.elpais.com/elpais/2013/05/24/inenglish/1369411896_396535.html,https://www.alamy.com/colombias-president-juan-manuel-santos-l-and-his-chilean-counterpart-sebastian-pinera-speak-at-the-close-of-the-vii-pacific-allianz-summit-in-cali-may-23-2013-reutersjaime-saldarriaga-colombia-tags-politics-image378249387.html,https://www.alamy.com/latin-american-presidents-from-l-mexicos-enrique-pena-nieto-colombias-juan-manuel-santos-perus-ollanta-humala-and-chiles-sebastian-pinera-join-their-hands-for-an-official-photo-at-the-vii-pacific-allianz-summit-in-cali-may-23-2013-reutersjaime-saldarriaga-colombia-tags-politics-image377637789.html?pv=1&stamp=2&imageid=8D5DD12F-73F5-4258-9780-68FB9E386973&p=1382875&n=11&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3Dbar%26st%3D0%26sortby%3D3%26qt%3Dsebastian%2520pinera%252023%2520may%25202013%26qt_raw%3Dsebastian%2520pinera%252023%2520may%25202013%26qn%3D%26lic%3D3%26edrf%3D0%26mr%3D0%26pr%3D0%26aoa%3D1%26creative%3D%26videos%3D%26nu%3D%26ccc%3D%26bespoke%3D%26apalib%3D%26ag%3D0%26hc%3D0%26et%3D0x000000000000000000000%26vp%3D0%26loc%3D0%26ot%3D0%26imgt%3D0%26dtfr%3D%26dtto%3D%26size%3D0xFF%26blackwhite%3D%26cutout%3D%26archive%3D1%26name%3D%26groupid%3D%26pseudoid%3D%26userid%3D%26id%3D%26a%3D%26xstx%3D0%26cbstore%3D1%26resultview%3DsortbyRelevant%26lightbox%3D%26gname%3D%26gtype%3D%26apalic%3D%26tbar%3D1%26pc%3D%26simid%3D%26cap%3D1%26customgeoip%3D%26vd%3D0%26cid%3D%26pe%3D%26so%3D%26lb%3D%26pl%3D0%26plno%3D%26fi%3D0%26langcode%3Den%26upl%3D0%26cufr%3D%26cuto%3D%26howler%3D%26cvrem%3D0%26cvtype%3D0%26cvloc%3D0%26cl%3D0%26upfr%3D%26upto%3D%26primcat%3D%26seccat%3D%26cvcategory%3D*%26restriction%3D%26random%3D%26ispremium%3D1%26flip%3D0%26contributorqt%3D%26plgalleryno%3D%26plpublic%3D0%26viewaspublic%3D0%26isplcurate%3D0%26imageurl%3D%26saveQry%3D%26editorial%3D1%26t%3D0%26filters%3D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134-CHL-COL-42638,2134,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Bachelet,Michelle Bachelet,0,Colombia,COL,Latin America and the Caribbean,South America,Cartagena,No,No,2016,2016-09-25,2016-09-27,3,No,,No,,No,,Yes,Final ceremony for signing of ceasefire agreement between the Colombian government and the Revolutionary Armed Forces of Colombia (FARC),No,,No,,Yes,No,No,No,No,,,1,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/1825250687?accountid=14608,http://infoweb.newsbank.com/resources/doc/nb/news/15FCA1164613E880?p=AWNB,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/1822790802?accountid=14608,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/1822896134?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134-CHL-COL-42671,2134,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Bachelet,Michelle Bachelet,0,Colombia,COL,Latin America and the Caribbean,South America,Cartagena,No,No,2016,2016-10-28,2016-10-29,2,No,,No,,No,,Yes,Ibero-American Summit,No,,No,,Yes,No,No,Yes,No,,,2,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/1832833734?accountid=14608,http://infoweb.newsbank.com/resources/doc/nb/news/1604F3A40BCA8630?p=AWNB,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/1833155778?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134-CHL-COL-42915,2134,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Bachelet,Michelle Bachelet,0,Colombia,COL,Latin America and the Caribbean,South America,Cali,No,No,2017,2017-06-29,2017-06-30,2,No,,No,,No,,Yes,Pacific Alliance Leaders Meeting (PALM8),No,,No,,No,No,No,No,No,,,1,https://www.gettyimages.fr/detail/photo-d'actualit%C3%A9/michelle-bachelete-chiles-president-listens-during-photo-dactualit%C3%A9/805292440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556-CHL-COL-43319,2556,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Pinera,Sebastian Pinera,0,Colombia,COL,Latin America and the Caribbean,South America,Bogotá,No,No,2018,2018-08-07,2018-08-07,1,No,,Yes,President Ivan Duque,No,,No,,No,,No,,No,No,Yes,No,No,,Attended inaugaration of President Ivan Duque,1,https://advance-lexis-com.du.idm.oclc.org/api/permalink/6ff668ab-281f-48a1-82d5-b073d2eaee7c/?context=1516831,https://advance-lexis-com.du.idm.oclc.org/api/permalink/ba065319-999f-4ecc-ba0c-e629e7d5d3ee/?context=1516831,https://www.gettyimages.com/photos/sebastian-pinera?begindate=2018-03-11&enddate=2018-12-31&events=775206993&family=editorial&phrase=sebastian%20pinera&recency=daterange&sort=newest#license,https://www.gettyimages.com/photos/sebastian-pinera?begindate=2018-03-11&enddate=2018-12-31&events=775205322&family=editorial&phrase=sebastian%20pinera&recency=daterange&sort=newest#license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556-CHL-COL-43518,2556,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Pinera,Sebastian Pinera,0,Colombia,COL,Latin America and the Caribbean,South America,Cúcuta,No,No,2019,2019-02-22,2019-02-23,2,No,,Yes,President Ivan Duque,No,,No,,No,,Yes,President Mario Abdo Benitez,No,No,Yes,No,No,,visited Colombia-Venezuela border to oversee delivery of humanitarian aid to Venezuela;participated in Venezuela Aid Live concert;met with Venezuelan Opposition Leader Juan Guaido;met with Organization of American States Secretary General Luis Almagro,2,https://prensa.presidencia.cl/comunicado.aspx?id=91655,https://prensa.presidencia.cl/comunicado.aspx?id=91515,https://search-proquest-com.du.idm.oclc.org/central/docview/2184154677/E58F649CA2684FA3PQ/5?accountid=14608,https://www.gettyimages.com/detail/news-photo/ivan-duque-colombias-president-center-speaks-as-sebastian-news-photo/1126774224?adppopup=true,https://prensa.presidencia.cl/agenda.aspx?page=56,https://prensa.presidencia.cl/agenda.aspx?page=57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556-CHL-COL-44463,2556,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Pinera,Sebastian Pinera,0,Colombia,COL,Latin America and the Caribbean,South America,Cartagena de Indias,No,No,2021,2021-09-24,2021-09-26,4,No,,Yes,President Ivan Duque,No,,No,,No,,No,,No,Yes,No,Yes,No,,Signed an extradition treaty;Visted an entrepeneur fair;Discussed Peace and Legality policy;First leg of South American tour,2,https://twitter.com/sebastianpinera/status/1441572799991013381,https://advance-lexis-com.du.idm.oclc.org/api/permalink/b8bb913a-6892-42c9-b64a-4042436f2b8a/?context=1516831,https://www.elmostrador.cl/dia/2021/09/24/presidente-pinera-inicia-gira-por-sudamerica-y-arriba-a-colombia/,https://www.efe.com/efe/america/politica/pinera-conversara-con-duque-sobre-los-siguientes-pasos-para-la-alianza-del-pacifico/20000035-4637813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556-CHL-COL-44587,2556,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Pinera,Sebastian Pinera,0,Colombia,COL,Latin America and the Caribbean,South America,Bahía Málaga / Cartagena,No,No,2022,2022-01-26,2022-01-27,2,No,,No,,No,,Yes,Pacific Alliance Leaders Meeting (PALM8),No,,No,,Yes,Yes,No,No,No,,President Pinera gives a speech in front of the assembled heads of state;President Pinera signs the Declaration of Bahia Malaga-Buenaventura and the Declaration on Strengthening the Creative Economy;Also present at the meeting besides the heads of State of the member nations was President Lasso of Ecuador,1,https://today.in-24.com/News/905450.html,https://www.taiwannews.com.tw/en/news/4423348,https://www.reuters.com/business/singapore-pacific-alliance-countries-sign-trade-agreement-2022-01-26/,https://today.in-24.com/News/906565.html,https://advance-lexis-com.du.idm.oclc.org/api/permalink/ea01cd75-ce55-4997-ab2d-2feff348e284/?context=1516831,https://www.facebook.com/watch/?v=2421826917952705,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909-CHL-COL-44779,3909,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Boric,Gabriel Boric,0,Colombia,COL,Latin America and the Caribbean,South America,Bogotá,No,No,2022,2022-08-06,2022-08-08,3,No,,Yes,President Gustavo Petro,No,,No,,No,,Yes,President Luis Arce,No,No,Yes,No,No,,Attended inauguration of President Gustavo Petro;Met with President Luis Arce,2,https://twitter.com/NoticiasCaracol/status/1556290715029839874,https://www.gettyimages.com/detail/news-photo/gabriel-boric-chiles-president-left-and-gustavo-petro-news-photo/1242388468?adppopup=true,https://www.gettyimages.com/detail/news-photo/president-of-chile-gabriel-boric-speaks-after-arriving-at-news-photo/1413342951?adppopup=true,https://advance-lexis-com.du.idm.oclc.org/api/permalink/5756038a-5830-4d40-96c5-7cc675623865/?context=1516831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907-CHL-CRI-35257,907,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Ruiz-Tagle,Eduardo Frei Ruiz-Tagle,0,Costa Rica,CRI,Latin America and the Caribbean,Central America,,No,No,1996,1996-07-11,1996-07-13,3,No,,Yes,President Jose Maria Figueres,No,,Yes,Central America-Chile Summit,No,,No,,Yes,Yes,No,Yes,No,,Delivered a speech at a Central America-Chile Summit in San Jose;Inaugurated Central American-Chilean bussines meeting;Signed Chile-Costa Rica investment protection treaty;Signed a joint declaration,1,https://infoweb-newsbank-com.du.idm.oclc.org/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=X52N51CPMTY3MjY4OTI3NC44NjY3NDg6MToxNToxMzIuMTc0LjI1NC4xMTY&d_db=FBIS&p_action=doc&s_lastnonissuequeryname=1&p_queryname=1&p_docref=v2:11C33B0D5F860D98@FBISX-12444AA0C0A753F0@2450281-12444AA2D30E3838@9-12444AA30761BD70@Inter-American%20Affairs%3A%20C.A.%2C%20Chilean%20Heads%20Sign%20Accords&p_docnum=5,https://advance-lexis-com.du.idm.oclc.org/document/?pdmfid=1516831&crid=a0467ad8-c207-47dd-ba66-d9ef25dfcad8&pddocfullpath=%2Fshared%2Fdocument%2Fnews%2Furn%3AcontentItem%3A4DD0-WJ00-00RH-G0XJ-00000-00&pdcontentcomponentid=210548&pdteaserkey=sr2&pditab=allpods&ecomp=zz2yk&earg=sr2&prid=d20e6ae0-1a72-496d-9ee9-bcdfd85f9a82,https://infoweb-newsbank-com.du.idm.oclc.org/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=N5AP4CJIMTQ4OTEyODU5OC41NDI3NDU6MToxNDoxMzAuMjUzLjI3LjEzNw&p_action=doc&f_content=body&p_queryname=1&p_docnum=55&p_docref=image%2Fv2:11C33B0D5F860D98@FBISX-124448F859C43CB8@2450277-12444902223B2348-1244490257F193E0,https://infoweb-newsbank-com.du.idm.oclc.org/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=N5AP4CJIMTQ4OTEyODU5OC41NDI3NDU6MToxNDoxMzAuMjUzLjI3LjEzNw&p_action=doc&f_content=body&p_queryname=1&p_docnum=56&p_docref=image%2Fv2:11C33B0D5F860D98@FBISX-12444AA0C0A753F0@2450281-12444AA2818F5E48-12444AA2B875CBE0,https://infoweb-newsbank-com.du.idm.oclc.org/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=N5AP4CJIMTQ4OTEyODU5OC41NDI3NDU6MToxNDoxMzAuMjUzLjI3LjEzNw&p_action=doc&f_content=body&p_queryname=1&p_docnum=57&p_docref=image%2Fv2:11C33B0D5F860D98@FBISX-1222CCB974BD5BA8@2450284-1222CCBEA1BE90A8-1222CCBED7F35900,https://infoweb-newsbank-com.du.idm.oclc.org/iw-search/we/HistArchive/?p_product=FBISX&p_theme=fbis&p_nbid=R5BA59YXMTY3Mjc3NDUzNi42Mzk1NTA6MToxNToxMzIuMTc0LjI1NC4xMTY&d_db=FBIS&p_action=doc&s_lastnonissuequeryname=2&p_queryname=2&p_docref=v2:11C33B0D5F860D98@FBISX-12444AA0C0A753F0@2450281-12444AA2384D5C50@7-12444AA2609B9C48@Inter-American%20Affairs%3A%20C.A.%20Presidents%20Support%20Samper&p_docnum=6,,,,,,,,,,,,,,,,,,,,,,,,,,,
