Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status
CHL-RL-J021,251,Ricardo Lagos,Chile,Completed,2004-04-25,2004-04-27,3,South Africa,Africa,Pretoria,Bilateral,Inauguration/Funeral,NA,Transmisión del Mando de Thabo Mbeki (segundo mandato) / 10º aniversario de la democracia,Jefe de Estado/Gobierno,Asistencia a la investidura de Thabo Mbeki y conmemoración de los 10 años del fin del apartheid; primer tramo de gira Sudáfrica-Indonesia-Singapur-Nueva Zelanda.,https://www.emol.com/noticias/nacional/2004/04/25/145881/presidente-lagos-inicia-gira-internacional.html,Medium,"Ceremonia en Union Buildings, Pretoria (27/04/2004), cruzado con SAHistory Online.",NA,Verificada-URL
CHL-RL-J021,252,Ricardo Lagos,Chile,Completed,2004-04-29,2004-05-01,3,Singapore,Asia-Pacific,Singapore,Bilateral,Working Visit,NA,S.R. Nathan / Goh Chok Tong,Jefe de Estado/Gobierno,Visita oficial a Singapur; impulso al TLC trilateral P4 (Chile-Nueva Zelanda-Singapur); tercer tramo de gira Sudáfrica-Indonesia-Singapur-Nueva Zelanda.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,Fecha de inicio según programa oficial ARLE (29/04); Emol registra 30/04-01/05.,NA,Verificada-URL
CHL-RL-J021,253,Ricardo Lagos,Chile,Completed,2004-05-02,2004-05-04,3,New Zealand,Asia-Pacific,Wellington,Bilateral,Working Visit,NA,Helen Clark,Jefe de Estado/Gobierno,Visita oficial a Nueva Zelanda; impulso al TLC trilateral P4; tramo final de gira Sudáfrica-Indonesia-Singapur-Nueva Zelanda.,https://www.emol.com/noticias/nacional/2004/04/25/145881/presidente-lagos-inicia-gira-internacional.html,Medium,"Llegada confirmada domingo 2 de mayo por Cooperativa.cl; visita oficial de dos días. | QA-R6 2026-07-26: Source_Reliability corregida de High a Medium. La fuente citada es prensa (Emol), no un archivo/boletin oficial; se ajusta a la misma clasificacion que Trip_ID 251 (misma URL de Emol) y a la regla 5.5 del CODEBOOK (prensa cruzada = Medium).",NA,Verificada-URL
CHL-RL-J071,254,Ricardo Lagos,Chile,Completed,2004-05-13,2004-05-14,2,Paraguay,South America,Asunción,Bilateral,State Visit,NA,Nicanor Duarte Frutos,Jefe de Estado/Gobierno,Visita oficial a Paraguay.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J072,255,Ricardo Lagos,Chile,Completed,2004-05-25,2004-05-27,3,Spain,Europe,Madrid,Bilateral,Working Visit,NA,José Luis Rodríguez Zapatero,Jefe de Estado/Gobierno,"Visita de trabajo a España, previa a la III Cumbre ALC-UE en Guadalajara.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J073,256,Ricardo Lagos,Chile,Completed,2004-05-30,2004-05-31,2,Guatemala,Central America,Guatemala City,Bilateral,State Visit,NA,Óscar Berger,Jefe de Estado/Gobierno,Visita oficial a Guatemala.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J073,257,Ricardo Lagos,Chile,Completed,2004-06-01,2004-06-01,1,El Salvador,Central America,San Salvador,Bilateral,Inauguration/Funeral,NA,Transmisión del Mando de Antonio Saca,Jefe de Estado/Gobierno,"Asistencia a la asunción de Antonio Saca, tras visita oficial a Guatemala.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J074,258,Ricardo Lagos,Chile,Completed,2004-07-07,2004-07-08,2,Argentina,South America,Puerto Iguazú,Multilateral,Regional Summit,NA,"XXVI Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XXVI Cumbre de Jefes de Estado del MERCOSUR en Puerto Iguazú.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J075,259,Ricardo Lagos,Chile,Completed,2004-07-19,2004-07-20,2,United States,North America,New York,Bilateral,Working Visit,NA,Actividades en Nueva York,Jefe de Estado/Gobierno,"Visita de trabajo a Nueva York, previa a gira por el Caribe (Jamaica-Haití).",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,"Counterpart_Type-QA 2026-07-27: Counterpart_Event solo registra 'Actividades en Nueva York', sin contraparte de gobierno nombrada. No se pudo determinar con las fuentes disponibles si hubo reunion bilateral formal con autoridades de EE.UU. Se mantiene default Jefe de Estado/Gobierno a la espera de verificacion adicional.",NA,Verificada-URL
CHL-RL-J075,260,Ricardo Lagos,Chile,Completed,2004-07-20,2004-07-20,1,Jamaica,Caribbean,Kingston,Bilateral,Working Visit,NA,Percival Patterson,Jefe de Estado/Gobierno,Visita de trabajo a Jamaica.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J075,261,Ricardo Lagos,Chile,Completed,2004-07-20,2004-07-21,2,Haiti,Caribbean,Port-au-Prince,Bilateral,Working Visit,NA,Gobierno de transición de Haití,Jefe de Estado/Gobierno,"Visita de trabajo a Haití (Puerto Príncipe y Cabo Haitiano), en el contexto de la participación de tropas chilenas en la misión de la ONU (MINUSTAH).",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J076,262,Ricardo Lagos,Chile,Completed,2004-08-31,2004-08-31,1,Argentina,South America,Buenos Aires,Bilateral,Working Visit,NA,Néstor Kirchner,Jefe de Estado/Gobierno,"Visita de trabajo a Argentina, previa a la asunción de Martín Torrijos en Panamá.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J076,263,Ricardo Lagos,Chile,Completed,2004-09-01,2004-09-01,1,Panama,Central America,Panama City,Bilateral,Inauguration/Funeral,NA,Transmisión del Mando de Martín Torrijos,Jefe de Estado/Gobierno,Asistencia a la asunción de Martín Torrijos.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J077,264,Ricardo Lagos,Chile,Completed,2004-09-20,2004-09-22,3,United States,North America,New York,Multilateral,Global Forum,NA,59ª AGNU,NA,Participación en el 59° período de sesiones de la Asamblea General de la ONU.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J077,265,Ricardo Lagos,Chile,Completed,2004-09-22,2004-09-22,1,Mexico,North America,Mexico City,Bilateral,Working Visit,NA,Vicente Fox,Jefe de Estado/Gobierno,"Visita de trabajo a México, tras la Asamblea General de la ONU en Nueva York.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J078,266,Ricardo Lagos,Chile,Completed,2004-10-11,2004-10-11,1,Romania,Europe,Bucharest,Bilateral,State Visit,NA,Gobierno de Rumania,Jefe de Estado/Gobierno,"Visita de Estado a Rumania, tramo de gira por Europa del Este.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J078,267,Ricardo Lagos,Chile,Completed,2004-10-12,2004-10-13,2,Turkey,Middle East,Ankara,Bilateral,State Visit,NA,Recep Tayyip Erdoğan / Ahmet Necdet Sezer,Jefe de Estado/Gobierno,"Visita de Estado a Turquía (Ankara e Estambul), incluye conferencia en Universidad de Bilkent.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,NA,Verificada-URL
CHL-RL-J078,268,Ricardo Lagos,Chile,Completed,2004-10-14,2004-10-15,2,Hungary,Europe,Budapest,Multilateral,Global Forum,NA,Cumbre de Líderes Progresistas,NA,"Participación en la Cumbre de Líderes Progresistas en Budapest, cierre de gira por Europa del Este.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J079,269,Ricardo Lagos,Chile,Completed,2004-11-04,2004-11-05,2,Brazil,South America,Rio de Janeiro,Multilateral,Regional Summit,NA,Cumbre del Grupo de Río,NA,Participación en la Cumbre del Grupo de Río en Río de Janeiro.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J080,270,Ricardo Lagos,Chile,Completed,2004-12-09,2004-12-09,1,Peru,South America,Cusco,Multilateral,Regional Summit,NA,III Cumbre Sudamericana (constitución de la Comunidad Sudamericana de Naciones),NA,"Participación en la Cumbre Sudamericana en Cusco, constitución de la Comunidad Sudamericana de Naciones.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J081,271,Ricardo Lagos,Chile,Completed,2004-12-16,2004-12-17,2,Brazil,South America,Ouro Preto,Multilateral,Regional Summit,NA,"XXVII Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XXVII Cumbre de Jefes de Estado del MERCOSUR en Ouro Preto.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2004,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J082,272,Ricardo Lagos,Chile,Completed,2005-01-16,2005-01-18,3,Egypt,Africa,Cairo,Bilateral,State Visit,NA,Hosni Mubarak,Jefe de Estado/Gobierno,"Visita de Estado a Egipto, primer tramo de gira Egipto-India-Alemania.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J082,273,Ricardo Lagos,Chile,Completed,2005-01-19,2005-01-22,4,India,Asia-Pacific,New Delhi,Bilateral,State Visit,NA,A.P.J. Abdul Kalam / Manmohan Singh,Jefe de Estado/Gobierno,"Visitas de Estado y de trabajo a India (Bangalore, Nueva Delhi, Mumbai); tramo de gira Egipto-India-Alemania.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,"El programa incluye Bangalore, Nueva Delhi y Mumbai; se registra Nueva Delhi como ciudad principal (capital).",NA,Verificada-URL
CHL-RL-J082,274,Ricardo Lagos,Chile,Completed,2005-01-23,2005-01-25,3,Germany,Europe,Berlin,Bilateral,State Visit,NA,Gerhard Schröder,Jefe de Estado/Gobierno,"Visitas de Estado y de trabajo a Alemania (Berlín, Leipzig, Frankfurt), tramo final de gira Egipto-India-Alemania.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,"El programa incluye Berlín, Leipzig y Frankfurt; se registra Berlín como ciudad principal (capital).",NA,Verificada-URL
CHL-RL-J084,275,Ricardo Lagos,Chile,Completed,2005-02-18,2005-02-19,2,Guyana,South America,Georgetown,Multilateral,Regional Summit,NA,Cumbre del CARICOM,NA,Participación como invitado en la Cumbre del CARICOM en Georgetown; visita de Estado a Guyana.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J084,276,Ricardo Lagos,Chile,Completed,2005-02-20,2005-02-20,1,Grenada,Caribbean,St. George's,Bilateral,Working Visit,NA,Keith Mitchell,Jefe de Estado/Gobierno,"Visita de trabajo a Grenada, tramo de gira por el Caribe.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,Ciudad no especificada en el programa de viaje (fuente ARLE); se registra St. George's (capital) como aproximación.,NA,Verificada-URL
CHL-RL-J084,277,Ricardo Lagos,Chile,Completed,2005-02-20,2005-02-20,1,Barbados,Caribbean,Bridgetown,Bilateral,Working Visit,NA,Owen Arthur,Jefe de Estado/Gobierno,"Visita de trabajo a Barbados, tramo de gira por el Caribe.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,Ciudad no especificada en el programa de viaje (fuente ARLE); se registra Bridgetown (capital) como aproximación.,NA,Verificada-URL
CHL-RL-J084,278,Ricardo Lagos,Chile,Completed,2005-02-22,2005-02-22,1,Trinidad and Tobago,Caribbean,Port of Spain,Bilateral,State Visit,NA,George Maxwell Richards / Patrick Manning,Jefe de Estado/Gobierno,"Visita de Estado a Trinidad y Tobago, tramo final de gira por el Caribe.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J085,279,Ricardo Lagos,Chile,Completed,2005-04-18,2005-04-18,1,Brazil,South America,São Paulo,Bilateral,Working Visit,NA,Actividades en São Paulo,Jefe de Estado/Gobierno,Visita de trabajo a São Paulo.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,"Counterpart_Type-QA 2026-07-27: Counterpart_Event solo registra 'Actividades en Sao Paulo', sin contraparte de gobierno nombrada. No se pudo determinar con las fuentes disponibles si hubo reunion bilateral formal con autoridades de Brasil. Se mantiene default Jefe de Estado/Gobierno a la espera de verificacion adicional.",NA,Verificada-URL
CHL-RL-J086,280,Ricardo Lagos,Chile,Completed,2005-04-20,2005-04-21,2,Venezuela,South America,Caracas,Bilateral,State Visit,NA,Hugo Chávez,Jefe de Estado/Gobierno,Visita oficial a Venezuela.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J086,281,Ricardo Lagos,Chile,Completed,2005-04-21,2005-04-21,1,Colombia,South America,Bogotá,Bilateral,Working Visit,NA,Álvaro Uribe,Jefe de Estado/Gobierno,"Visita de trabajo a Colombia, tras la visita oficial a Venezuela.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J087,282,Ricardo Lagos,Chile,Completed,2005-05-10,2005-05-11,2,Brazil,South America,Brasília,Multilateral,Regional Summit,NA,Cumbre de Países Árabes y Sudamericanos (ASPA),NA,Participación en la I Cumbre de Países Árabes y Sudamericanos (ASPA) en Brasilia.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J088,283,Ricardo Lagos,Chile,Completed,2005-05-14,2005-05-15,2,United States,North America,Durham,Bilateral,Working Visit,NA,Universidad de Duke,Premio/Distinción/Honor académico,"Visita a la Universidad de Duke, Carolina del Norte.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,"Ciudad no especificada en el programa (fuente ARLE dice 'North Carolina'); se registra Durham, sede de Duke University.",NA,Verificada-URL
CHL-RL-J089,284,Ricardo Lagos,Chile,Completed,2005-06-12,2005-06-14,3,Sweden,Europe,Stockholm,Bilateral,State Visit,NA,Göran Persson,Jefe de Estado/Gobierno,Visita oficial a Suecia.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J090,285,Ricardo Lagos,Chile,Completed,2005-06-20,2005-06-20,1,Paraguay,South America,Asunción,Multilateral,Regional Summit,NA,"XXVIII Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XXVIII Cumbre de Jefes de Estado del MERCOSUR en Asunción.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J091,286,Ricardo Lagos,Chile,Completed,2005-06-28,2005-06-29,2,Panama,Central America,Panama City,Bilateral,State Visit,NA,Martín Torrijos,Jefe de Estado/Gobierno,Visita oficial a Panamá.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J092,287,Ricardo Lagos,Chile,Completed,2005-07-13,2005-07-15,3,Australia,Asia-Pacific,Canberra,Bilateral,State Visit,NA,John Howard,Jefe de Estado/Gobierno,Visita oficial a Australia (Canberra y Sydney).,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J093,288,Ricardo Lagos,Chile,Completed,2005-09-01,2005-09-03,3,Colombia,South America,Bogotá,Bilateral,State Visit,NA,Álvaro Uribe,Jefe de Estado/Gobierno,Visita de Estado a Colombia (Bogotá y Cartagena de Indias).,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J094,289,Ricardo Lagos,Chile,Completed,2005-09-14,2005-09-17,4,United States,North America,New York,Multilateral,Global Forum,NA,60ª AGNU / Clinton Global Initiative,NA,Participación en el 60° período de sesiones de la Asamblea General de la ONU y en la Clinton Global Initiative.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J095,290,Ricardo Lagos,Chile,Completed,2005-09-29,2005-09-30,2,Brazil,South America,Brasília,Multilateral,Regional Summit,NA,II Cumbre Sudamericana (Comunidad Sudamericana de Naciones),NA,Participación en la II Cumbre Sudamericana en Brasilia.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,Cooperación Política General,Verificada-URL
CHL-RL-J096,291,Ricardo Lagos,Chile,Completed,2005-10-06,2005-10-06,1,United States,North America,New York,Multilateral,Global Forum,NA,Council of the Americas,NA,Participación en foro del Council of the Americas en Nueva York.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-RL-J024,292,Ricardo Lagos,Chile,Completed,2005-10-11,2005-10-11,1,United Kingdom,Europe,London,Bilateral,Working Visit,NA,Tony Blair,Jefe de Estado/Gobierno,"Visita de trabajo a Londres, previa a la XV Cumbre Iberoamericana en Salamanca.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J024,293,Ricardo Lagos,Chile,Completed,2005-10-12,2005-10-13,2,Spain,Europe,Madrid,Bilateral,Working Visit,NA,José Luis Rodríguez Zapatero,Jefe de Estado/Gobierno,"Visita de trabajo a Madrid, previa a la XV Cumbre Iberoamericana en Salamanca.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J098,294,Ricardo Lagos,Chile,Completed,2005-10-21,2005-10-23,3,Vatican City,Europe,Vatican City,Bilateral,State Visit,NA,Canonización del Padre Alberto Hurtado (Benedicto XVI),Otro actor no estatal,Asistencia a la canonización de San Alberto Hurtado en el Vaticano.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J098,295,Ricardo Lagos,Chile,Completed,2005-10-24,2005-10-25,2,France,Europe,Strasbourg,Bilateral,Working Visit,NA,Parlamento Europeo / actividades en Estrasburgo,Otro actor no estatal,"Visita de trabajo a Estrasburgo, tras la canonización del Padre Hurtado en el Vaticano.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J098,296,Ricardo Lagos,Chile,Completed,2005-10-25,2005-10-25,1,Spain,Europe,Salamanca,Bilateral,Working Visit,NA,Universidad de Salamanca,Premio/Distinción/Honor académico,"Actividad académica en la Universidad de Salamanca, cierre de gira Vaticano-Estrasburgo-Salamanca.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,Distinta de la visita a Salamanca del 14-15 de octubre por la XV Cumbre Iberoamericana (Trip_ID 26).,NA,Verificada-URL
CHL-RL-J099,297,Ricardo Lagos,Chile,Completed,2005-12-01,2005-12-01,1,Ecuador,South America,Quito,Bilateral,State Visit,NA,Alfredo Palacio,Jefe de Estado/Gobierno,Visita oficial a Ecuador.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J099,298,Ricardo Lagos,Chile,Completed,2005-12-01,2005-12-02,2,Mexico,North America,Veracruz,Bilateral,Working Visit,NA,Vicente Fox,Jefe de Estado/Gobierno,"Visita de trabajo a Veracruz, tras la visita oficial a Ecuador.",https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,NA,Verificada-URL
CHL-RL-J100,299,Ricardo Lagos,Chile,Completed,2005-12-08,2005-12-09,2,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,"XXIX Cumbre de Jefes de Estado del MERCOSUR, Bolivia y Chile",NA,Participación en la XXIX Cumbre de Jefes de Estado del MERCOSUR en Montevideo; último viaje multilateral del mandato.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2005,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-MB1-J054,300,Michelle Bachelet,Chile,Completed,2007-03-18,2007-03-19,2,Guatemala,Central America,Guatemala City,Multilateral,Regional Summit,TRUE,XLVIII Asamblea de Gobernadores del BID / Óscar Berger,NA,Inauguración de la Asamblea de Gobernadores del BID en Guatemala; suscripción de acuerdo de cooperación Chile-BID; reunión bilateral con Óscar Berger y doctorado honoris causa (Universidad de San Carlos).,https://www.cooperativa.cl/noticias/pais/michelle-bachelet/viajes-al-exterior/presidenta-bachelet-llego-a-guatemala-en-su-visita-oficial-de-dos-dias/2007-03-18/111907.html,Medium,Primer tramo de gira Guatemala-México-Panamá.,Comercio/Integración Económica,Verificada-URL
CHL-MB1-J054,301,Michelle Bachelet,Chile,Completed,2007-03-19,2007-03-21,3,Mexico,North America,Mexico City,Bilateral,State Visit,NA,Felipe Calderón,Jefe de Estado/Gobierno,Visita de Estado a México; instalación del Consejo de Asociación del Acuerdo de Asociación Estratégica Chile-México.,https://www.chile.gob.cl/mexico/relacion-bilateral/relaciones-bilaterales/visitas-reciprocas-y-reuniones-entre-los-presidentes-de-chile-y-mexico/visitas-reciprocas-y-reuniones-entre-los-presidentes-de-chile-y-mexico,High,Segundo tramo de gira Guatemala-México-Panamá.,NA,Verificada-URL
CHL-MB1-J054,302,Michelle Bachelet,Chile,Completed,2007-03-21,2007-03-22,2,Panama,Central America,Panama City,Bilateral,State Visit,NA,Martín Torrijos,Jefe de Estado/Gobierno,Visita oficial a Panamá; TLC bilateral y ampliación del Canal de Panamá; discurso ante la Asamblea Nacional. Tramo final de gira Guatemala-México-Panamá.,https://www.emol.com/noticias/nacional/2007/03/22/249978/presidenta-bachelet-inicia-visita-oficial-a-panama.html,Medium,NA,NA,Verificada-URL
CHL-MB1-J055,303,Michelle Bachelet,Chile,Completed,2006-09-19,2006-09-20,2,United States,North America,New York,Multilateral,Global Forum,NA,61ª AGNU,NA,Primer discurso de Bachelet ante la Asamblea General de la ONU; homenaje a Orlando Letelier a 30 años de su asesinato.,https://cooperativa.cl/noticias/pais/michelle-bachelet/viajes-al-exterior/homenaje-a-letelier-y-compromiso-con-dd-hh-marcaron-discurso-de/2006-09-20/112934.html,Medium,Fecha del discurso inferida de la crónica publicada el 20/09/2006 (miércoles) que reporta el discurso del día anterior.,Cooperación Política General,Verificada-URL
CHL-MB1-J056,304,Michelle Bachelet,Chile,Completed,2007-05-29,2007-05-30,2,Finland,Europe,Helsinki,Bilateral,State Visit,NA,Gobierno de Finlandia,Jefe de Estado/Gobierno,"Visita oficial a Finlandia, primer tramo de gira nórdica (Finlandia-Noruega-Suiza).",https://www.swissinfo.ch/spa/demografia/la-presidenta-de-chile-michelle-bachelet-en-suiza/5925400,Medium,Fecha de término estimada (no especificada en la fuente); inicio de gira confirmado martes 29/05/2007 en Helsinki.,NA,Verificada-URL
